Date,Year,Month,Day,Max Temp C,Min Temp C,Mean Temp C,Total Precip (mm)
24/09/2013,2013,9,24,17.9,4.1,11,0
25/09/2013,2013,9,25,19.1,3,11.1,2.4
26/09/2013,2013,9,26,16.9,5.8,11.4,3.4
27/09/2013,2013,9,27,12.6,2.2,7.4,3.6
28/09/2013,2013,9,28,16.8,11.3,14.1,2.8
29/09/2013,2013,9,29,15.4,7.6,11.5,0.8
30/09/2013,2013,9,30,15.9,6.5,11.2,12.6
1/10/2013,2013,10,1,14.5,4.9,9.7,0.8
2/10/2013,2013,10,2,11.6,1.9,6.8,3.6
3/10/2013,2013,10,3,14.4,4.5,9.5,0
4/10/2013,2013,10,4,16.4,-1.7,7.4,0
5/10/2013,2013,10,5,14.6,7.8,11.2,0
6/10/2013,2013,10,6,19.4,5.9,12.7,0
7/10/2013,2013,10,7,17.5,11.2,14.4,0.6
8/10/2013,2013,10,8,13.6,7.2,10.4,0.6
9/10/2013,2013,10,9,14,0.6,7.3,0
10/10/2013,2013,10,10,14.5,1.8,8.2,0.2
11/10/2013,2013,10,11,12,-3.3,4.4,0
12/10/2013,2013,10,12,14.8,5.5,10.2,0.4
13/10/2013,2013,10,13,14.3,2.8,8.6,0
14/10/2013,2013,10,14,12.7,0.3,6.5,0
15/10/2013,2013,10,15,13.8,-1.6,6.1,0.2
16/10/2013,2013,10,16,14.2,5.2,9.7,
17/10/2013,2013,10,17,14.1,1,7.6,0
18/10/2013,2013,10,18,11.8,-1.1,5.4,0
19/10/2013,2013,10,19,12.3,-0.9,5.7,0
20/10/2013,2013,10,20,13.5,1.6,7.6,0
21/10/2013,2013,10,21,13.7,2.3,8,0
22/10/2013,2013,10,22,12.1,0.1,6.1,0
23/10/2013,2013,10,23,10.4,6.4,8.4,0
24/10/2013,2013,10,24,10.3,4.9,7.6,
25/10/2013,2013,10,25,9.3,6.2,7.8,0
26/10/2013,2013,10,26,8.5,6.7,7.6,0
27/10/2013,2013,10,27,11.8,4.7,8.3,2.4
28/10/2013,2013,10,28,11.4,2,6.7,0
29/10/2013,2013,10,29,9.6,-2.9,3.4,0
30/10/2013,2013,10,30,9.6,-4.5,2.6,0
31/10/2013,2013,10,31,13.6,2.8,8.2,0
1/11/2013,2013,11,1,9.9,-1.3,4.3,0
2/11/2013,2013,11,2,8.9,5.1,7,11
3/11/2013,2013,11,3,7.9,2.5,5.2,0
4/11/2013,2013,11,4,7.6,-3.5,2.1,0
5/11/2013,2013,11,5,4.2,-1.7,1.3,6.2
6/11/2013,2013,11,6,4.9,-1.3,1.8,0
7/11/2013,2013,11,7,5.8,3.2,4.5,3.2
8/11/2013,2013,11,8,8.5,2.2,5.4,0
9/11/2013,2013,11,9,5.5,-3.5,1,1.2
10/11/2013,2013,11,10,6.3,2.6,4.5,2.6
11/11/2013,2013,11,11,6.7,2.6,4.7,2.2
12/11/2013,2013,11,12,9.5,2.8,6.2,0.4
13/11/2013,2013,11,13,10.7,7,8.9,0
14/11/2013,2013,11,14,9.1,-0.4,4.4,0
15/11/2013,2013,11,15,5.1,-2,1.6,6.6
16/11/2013,2013,11,16,6.8,0.9,3.9,4.6
17/11/2013,2013,11,17,6.4,-2.1,2.2,4
18/11/2013,2013,11,18,8.9,3.1,6,1.6
19/11/2013,2013,11,19,9.7,-1.2,4.3,0.6
20/11/2013,2013,11,20,-1.2,-9.5,-5.4,0
21/11/2013,2013,11,21,-1.6,-10.8,-6.2,0
22/11/2013,2013,11,22,-0.2,-9.3,-4.8,0
23/11/2013,2013,11,23,0.9,-10.1,-4.6,0
24/11/2013,2013,11,24,3.5,-5.6,-1.1,0
25/11/2013,2013,11,25,4,-4.8,-0.4,0
26/11/2013,2013,11,26,2.8,-5,-1.1,0
27/11/2013,2013,11,27,3.1,-7.6,-2.3,0
28/11/2013,2013,11,28,2.4,-0.8,0.8,0
29/11/2013,2013,11,29,1.7,-0.9,0.4,0
30/11/2013,2013,11,30,3.7,0.8,2.3,1.2
1/12/2013,2013,12,1,4,1.5,2.8,4.6
2/12/2013,2013,12,2,2.8,-4.7,-1,0.4
3/12/2013,2013,12,3,-2.3,-5.6,-4,0
4/12/2013,2013,12,4,-4.2,-11,-7.6,0
5/12/2013,2013,12,5,-6.5,-12.9,-9.7,0
6/12/2013,2013,12,6,-6.9,-11,-9,0
7/12/2013,2013,12,7,-8.8,-13.8,-11.3,0
8/12/2013,2013,12,8,-6.5,-13.1,-9.8,0.2
9/12/2013,2013,12,9,-6,-7.7,-6.9,0
10/12/2013,2013,12,10,-3.8,-11.3,-7.6,0
11/12/2013,2013,12,11,-0.1,-11.3,-5.7,
12/12/2013,2013,12,12,1.2,-0.8,0.2,0
13/12/2013,2013,12,13,1.6,-1.7,-0.1,0
14/12/2013,2013,12,14,3,-0.5,1.3,0
15/12/2013,2013,12,15,4.7,2.5,3.6,0
16/12/2013,2013,12,16,3.9,1.3,2.6,0
17/12/2013,2013,12,17,4.7,1,2.9,0
18/12/2013,2013,12,18,3.3,-2.2,0.6,0.4
19/12/2013,2013,12,19,-0.2,-7.5,-3.9,0
20/12/2013,2013,12,20,-2.4,-8.7,-5.6,5.2
21/12/2013,2013,12,21,-1.4,-8.6,-5,0.2
22/12/2013,2013,12,22,-0.7,-3.7,-2.2,0
23/12/2013,2013,12,23,2.5,-0.9,0.8,0.8
24/12/2013,2013,12,24,0.9,-4.6,-1.9,0
25/12/2013,2013,12,25,0.6,-6.3,-2.9,0.2
26/12/2013,2013,12,26,2.1,-3.5,-0.7,
27/12/2013,2013,12,27,1.7,-2.1,-0.2,1.2
28/12/2013,2013,12,28,1.4,-4,-1.3,0
29/12/2013,2013,12,29,-0.2,-2.8,-1.5,1.2
30/12/2013,2013,12,30,1.5,-2,-0.3,0
31/12/2013,2013,12,31,2.1,-0.6,0.8,0.6
1/1/2014,2014,1,1,-0.1,-2.3,-1.2,0
2/1/2014,2014,1,2,2.8,-0.4,1.2,0
3/1/2014,2014,1,3,3.5,-0.4,1.6,3.8
4/1/2014,2014,1,4,2.3,-8.7,-3.2,0
5/1/2014,2014,1,5,-0.3,-9.7,-5,0
6/1/2014,2014,1,6,-2.7,-10.9,-6.8,0
7/1/2014,2014,1,7,-0.9,-7.1,-4,0.8
8/1/2014,2014,1,8,0.8,-4.8,-2,0.4
9/1/2014,2014,1,9,1.8,-0.6,0.6,1
10/1/2014,2014,1,10,3.3,1,2.2,0
11/1/2014,2014,1,11,9.1,2.2,5.7,4.4
12/1/2014,2014,1,12,8.3,2,5.2,0
13/01/2014,2014,1,13,15.1,3.5,9.3,0
14/01/2014,2014,1,14,8,-1.2,3.4,0
15/01/2014,2014,1,15,7.8,-2.3,2.8,0
16/01/2014,2014,1,16,1.1,-4.5,-1.7,0
17/01/2014,2014,1,17,0.3,-2,-0.9,0
18/01/2014,2014,1,18,1.7,-0.8,0.5,0
19/01/2014,2014,1,19,2.3,0.2,1.3,0
20/01/2014,2014,1,20,2.9,-0.6,1.2,0
21/01/2014,2014,1,21,0,-1.1,-0.6,0
22/01/2014,2014,1,22,2.6,-5.5,-1.5,0
23/01/2014,2014,1,23,5.5,-1.9,1.8,0
24/01/2014,2014,1,24,2,-2.9,-0.5,0
25/01/2014,2014,1,25,1.2,-0.4,0.4,0.2
26/01/2014,2014,1,26,2.3,-1,0.7,0
27/01/2014,2014,1,27,4,0.8,2.4,0
28/01/2014,2014,1,28,2.5,1.1,1.8,0
29/01/2014,2014,1,29,1.1,-3.8,-1.4,6.6
30/01/2014,2014,1,30,1.4,-2.9,-0.8,1
31/01/2014,2014,1,31,-0.8,-10.4,-5.6,0
1/2/2014,2014,2,1,-4.7,-12.8,-8.8,0.2
2/2/2014,2014,2,2,-2.5,-8.3,-5.4,0
3/2/2014,2014,2,3,-4,-7.6,-5.8,0
4/2/2014,2014,2,4,-5.5,-10.8,-8.2,0
5/2/2014,2014,2,5,-8.3,-16.6,-12.5,0
6/2/2014,2014,2,6,-8.8,-18.4,-13.6,0
7/2/2014,2014,2,7,-6.4,-11.5,-9,0.8
8/2/2014,2014,2,8,-6.9,-12.3,-9.6,0
9/2/2014,2014,2,9,-3.2,-11.9,-7.6,0
10/2/2014,2014,2,10,0,-8.6,-4.3,3.4
11/2/2014,2014,2,11,0.8,-3.7,-1.5,0
12/2/2014,2014,2,12,13.3,-1.5,5.9,1.8
13/02/2014,2014,2,13,13.2,-1.2,6,0
14/02/2014,2014,2,14,6.2,0.7,3.5,1.6
15/02/2014,2014,2,15,5.3,-1.2,2.1,1.2
16/02/2014,2014,2,16,6.9,0.8,3.9,3.8
17/02/2014,2014,2,17,7.2,-0.8,3.2,1
18/02/2014,2014,2,18,4.6,0.2,2.4,1
19/02/2014,2014,2,19,8.9,-1.2,3.9,0
20/02/2014,2014,2,20,9.9,0.2,5.1,0
21/02/2014,2014,2,21,4.9,-4.1,0.4,1
22/02/2014,2014,2,22,1.7,-5.6,-2,0
23/02/2014,2014,2,23,-1.5,-3.2,-2.4,6.8
24/02/2014,2014,2,24,-2.3,-6.6,-4.5,2.4
25/02/2014,2014,2,25,-2.8,-13.1,-8,0
26/02/2014,2014,2,26,-0.8,-12.7,-6.8,0
27/02/2014,2014,2,27,3,-8.7,-2.9,0
28/02/2014,2014,2,28,6.2,-4.8,0.7,0
1/3/2014,2014,3,1,-0.6,-5.1,-2.9,0.2
2/3/2014,2014,3,2,-1.8,-5.3,-3.6,0
3/3/2014,2014,3,3,1.6,-3,-0.7,0.2
4/3/2014,2014,3,4,4.6,0.2,2.4,0
5/3/2014,2014,3,5,7.1,0.3,3.7,2.4
6/3/2014,2014,3,6,11.5,2,6.8,4.2
7/3/2014,2014,3,7,14.2,1.5,7.9,0
8/3/2014,2014,3,8,10.8,6.4,8.6,0
9/3/2014,2014,3,9,17.3,6.4,11.9,0
10/3/2014,2014,3,10,10.9,0.3,5.6,0.2
11/3/2014,2014,3,11,14.2,-4.6,4.8,0
12/3/2014,2014,3,12,14.4,-4.2,5.1,0
13/03/2014,2014,3,13,13.6,-2.2,5.7,0
14/03/2014,2014,3,14,15.4,1.8,8.6,0.2
15/03/2014,2014,3,15,11.9,-0.3,5.8,0.6
16/03/2014,2014,3,16,16.4,2.8,9.6,0
17/03/2014,2014,3,17,11.3,2.3,6.8,0
18/03/2014,2014,3,18,11.2,-5.6,2.8,0
19/03/2014,2014,3,19,9.6,2.7,6.2,0.6
20/03/2014,2014,3,20,8.1,-1.6,3.3,0.8
21/03/2014,2014,3,21,9,-5.8,1.6,0
22/03/2014,2014,3,22,4.1,-5.7,-0.8,0
23/03/2014,2014,3,23,10.3,-2.8,3.8,0
24/03/2014,2014,3,24,7.2,-2.4,2.4,0
25/03/2014,2014,3,25,8.3,-1.8,3.3,0
26/03/2014,2014,3,26,13.7,0.8,7.3,0
27/03/2014,2014,3,27,10.9,2.1,6.5,0
28/03/2014,2014,3,28,9.2,-1.5,3.9,0.6
29/03/2014,2014,3,29,13,1.9,7.5,1.2
30/03/2014,2014,3,30,12.7,0.8,6.8,0.6
31/03/2014,2014,3,31,13,-4.1,4.5,0
1/4/2014,2014,4,1,13.2,-2,5.6,0
2/4/2014,2014,4,2,14.8,-4.1,5.4,0
3/4/2014,2014,4,3,13.3,0.2,6.8,0
4/4/2014,2014,4,4,15.6,4.3,10,0
5/4/2014,2014,4,5,14.9,-3.3,5.8,0.2
6/4/2014,2014,4,6,16.5,3,9.8,0
7/4/2014,2014,4,7,17.4,4.3,10.9,0
8/4/2014,2014,4,8,23,0.4,11.7,0
9/4/2014,2014,4,9,16.4,3,9.7,0
10/4/2014,2014,4,10,17.7,-3.2,7.3,0
11/4/2014,2014,4,11,18.3,2.9,10.6,0.2
12/4/2014,2014,4,12,16.1,4.1,10.1,0
13/04/2014,2014,4,13,16,-2.6,6.7,0
14/04/2014,2014,4,14,17.9,-3.5,7.2,0
15/04/2014,2014,4,15,14.3,6,10.2,0
16/04/2014,2014,4,16,13.8,4.8,9.3,0
17/04/2014,2014,4,17,16,6.8,11.4,6.4
18/04/2014,2014,4,18,15.1,2.7,8.9,6.4
19/04/2014,2014,4,19,15.2,-2.1,6.6,0
20/04/2014,2014,4,20,17.2,4,10.6,0
21/04/2014,2014,4,21,14.5,6.2,10.4,0
22/04/2014,2014,4,22,10.2,4.8,7.5,10
23/04/2014,2014,4,23,13.2,-0.2,6.5,0.6
24/04/2014,2014,4,24,11.6,4.7,8.2,5.8
25/04/2014,2014,4,25,14.5,2.3,8.4,0
26/04/2014,2014,4,26,15.8,4.3,10.1,1.2
27/04/2014,2014,4,27,12,2.2,7.1,2.6
28/04/2014,2014,4,28,17,-1.4,7.8,0
29/04/2014,2014,4,29,20,-1.4,9.3,0
30/04/2014,2014,4,30,24.5,1.8,13.2,0
1/5/2014,2014,5,1,25.6,4.1,14.9,0
2/5/2014,2014,5,2,28.5,8.7,18.6,0
3/5/2014,2014,5,3,19.7,8.8,14.3,
4/5/2014,2014,5,4,12.1,7.6,9.9,17.2
5/5/2014,2014,5,5,16.7,7,11.9,1.2
6/5/2014,2014,5,6,17.6,3.3,10.5,0.6
7/5/2014,2014,5,7,20.5,0.2,10.4,0
8/5/2014,2014,5,8,20.5,1.9,11.2,1
9/5/2014,2014,5,9,16.4,8.7,12.6,2
10/5/2014,2014,5,10,17.1,3.8,10.5,0.6
11/5/2014,2014,5,11,21,2.3,11.7,0
12/5/2014,2014,5,12,22.4,0.7,11.6,0
13/05/2014,2014,5,13,22.9,6.6,14.8,0
14/05/2014,2014,5,14,28.7,6.3,17.5,0
15/05/2014,2014,5,15,24.2,10.5,17.4,0
16/05/2014,2014,5,16,25.1,13.1,19.1,0
17/05/2014,2014,5,17,20.4,6.6,13.5,0
18/05/2014,2014,5,18,20.9,3.2,12.1,0
19/05/2014,2014,5,19,23.8,4.4,14.1,0
20/05/2014,2014,5,20,25.8,4.8,15.3,0
21/05/2014,2014,5,21,27,6.9,17,0
22/05/2014,2014,5,22,29.3,10.4,19.9,0
23/05/2014,2014,5,23,24,14.8,19.4,1.4
24/05/2014,2014,5,24,24.2,5.8,15,0
25/05/2014,2014,5,25,16.1,5.4,10.8,1.6
26/05/2014,2014,5,26,20.1,7.5,13.8,1
27/05/2014,2014,5,27,22.6,4.1,13.4,0.6
28/05/2014,2014,5,28,20.3,5.6,13,1
29/05/2014,2014,5,29,20.3,10.1,15.2,2.4
30/05/2014,2014,5,30,21.5,5.6,13.6,0
31/05/2014,2014,5,31,26.4,6.8,16.6,0
1/6/2014,2014,6,1,28.1,9.1,18.6,0
2/6/2014,2014,6,2,26.1,10.9,18.5,0
3/6/2014,2014,6,3,25.3,7.4,16.4,2.2
4/6/2014,2014,6,4,27.1,5.7,16.4,
5/6/2014,2014,6,5,23.9,9.4,16.7,0
6/6/2014,2014,6,6,25.4,8.5,17,0
7/6/2014,2014,6,7,24.8,6.1,15.5,0
8/6/2014,2014,6,8,28.3,7.7,18,0
9/6/2014,2014,6,9,25.1,10.3,17.7,0
10/6/2014,2014,6,10,21.7,9.1,15.4,0
11/6/2014,2014,6,11,25.9,6.1,16,0
12/6/2014,2014,6,12,27.4,13.6,20.5,1.4
13/06/2014,2014,6,13,16,12.4,14.2,23.2
14/06/2014,2014,6,14,23.5,9.9,16.7,0.4
15/06/2014,2014,6,15,20.6,10.3,15.5,0
16/06/2014,2014,6,16,17,10.5,13.8,7.8
17/06/2014,2014,6,17,24.1,9,16.6,0
18/06/2014,2014,6,18,28.2,9.6,18.9,0
19/06/2014,2014,6,19,25.5,9.4,17.5,0
20/06/2014,2014,6,20,23.9,12.9,18.4,0
21/06/2014,2014,6,21,25,4.4,14.7,0
22/06/2014,2014,6,22,29,8.2,18.6,0
23/06/2014,2014,6,23,30.4,13.3,21.9,0
24/06/2014,2014,6,24,23.6,12.7,18.2,4.2
25/06/2014,2014,6,25,27.1,9.3,18.2,0
26/06/2014,2014,6,26,27,12.3,19.7,0.2
27/06/2014,2014,6,27,22.4,12.9,17.7,3.6
28/06/2014,2014,6,28,24.6,12.9,18.8,2
29/06/2014,2014,6,29,24.6,9.3,17,
30/06/2014,2014,6,30,27.5,8.5,18,0
1/7/2014,2014,7,1,29.9,11,20.5,0
2/7/2014,2014,7,2,33.9,14.1,24,0
3/7/2014,2014,7,3,31.6,15.7,23.7,0
4/7/2014,2014,7,4,26.6,10.3,18.5,0
5/7/2014,2014,7,5,30.1,14.5,22.3,0.2
6/7/2014,2014,7,6,30.9,18.2,24.6,0.6
7/7/2014,2014,7,7,29.2,15.2,22.2,0
8/7/2014,2014,7,8,33.7,14.8,24.3,0
9/7/2014,2014,7,9,34.7,13.2,24,0
10/7/2014,2014,7,10,31.3,13.6,22.5,0
11/7/2014,2014,7,11,33,11.9,22.5,0
12/7/2014,2014,7,12,35.1,14,24.6,0
13/07/2014,2014,7,13,36,15.1,25.6,0
14/07/2014,2014,7,14,31.2,19.8,25.5,0.2
15/07/2014,2014,7,15,34.6,15.8,25.2,0
16/07/2014,2014,7,16,36.4,13.8,25.1,0
17/07/2014,2014,7,17,35.7,14.9,25.3,0
18/07/2014,2014,7,18,33,14.1,23.6,0
19/07/2014,2014,7,19,31.8,21.2,26.5,0
20/07/2014,2014,7,20,28.1,11.3,19.7,0
21/07/2014,2014,7,21,29.8,16.7,23.3,0
22/07/2014,2014,7,22,25.1,12.9,19,0
23/07/2014,2014,7,23,27.3,13.8,20.6,14.4
24/07/2014,2014,7,24,20.5,9.8,15.2,5.8
25/07/2014,2014,7,25,26.1,7.2,16.7,0
26/07/2014,2014,7,26,30.6,12.9,21.8,0
27/07/2014,2014,7,27,30.7,14.1,22.4,0
28/07/2014,2014,7,28,32.1,14.4,23.3,0
29/07/2014,2014,7,29,33.2,16.8,25,0
30/07/2014,2014,7,30,33.4,17.1,25.3,0
31/07/2014,2014,7,31,33.2,14.5,23.9,0
1/8/2014,2014,8,1,32.5,15.4,24,0
2/8/2014,2014,8,2,34.2,15.1,24.7,0
3/8/2014,2014,8,3,32.6,13.4,23,0
4/8/2014,2014,8,4,32.5,15.4,24,0
5/8/2014,2014,8,5,36.8,16.8,26.8,0
6/8/2014,2014,8,6,34.2,12.2,23.2,0
7/8/2014,2014,8,7,32.3,12.1,22.2,0
8/8/2014,2014,8,8,31.2,15.8,23.5,0
9/8/2014,2014,8,9,29.9,13,21.5,0
10/8/2014,2014,8,10,30.9,13.7,22.3,0
11/8/2014,2014,8,11,31.5,14.8,23.2,0
12/8/2014,2014,8,12,29.3,14.9,22.1,0
13/08/2014,2014,8,13,30,20.5,25.3,0.2
14/08/2014,2014,8,14,23,15.7,19.4,11.8
15/08/2014,2014,8,15,24.3,15.1,19.7,0
16/08/2014,2014,8,16,27.6,15.8,21.7,0
17/08/2014,2014,8,17,30,14.8,22.4,0
18/08/2014,2014,8,18,32,15.9,24,0
19/08/2014,2014,8,19,31.3,17.8,24.6,0
20/08/2014,2014,8,20,27.9,13.8,20.9,0
21/08/2014,2014,8,21,24.4,13.7,19.1,0.2
22/08/2014,2014,8,22,22.3,14.4,18.4,3.2
23/08/2014,2014,8,23,28,13.1,20.6,0
24/08/2014,2014,8,24,27.4,13.8,20.6,0
25/08/2014,2014,8,25,25.7,8.5,17.1,0
26/08/2014,2014,8,26,31.7,12,21.9,0
27/08/2014,2014,8,27,32.8,16.2,24.5,0
28/08/2014,2014,8,28,27.9,14.9,21.4,0.4
29/08/2014,2014,8,29,22.2,11.1,16.7,0
30/08/2014,2014,8,30,26,10.8,18.4,0
31/08/2014,2014,8,31,22.8,11.1,17,0
1/9/2014,2014,9,1,25.8,6.2,16,0
2/9/2014,2014,9,2,20.5,12.3,16.4,6
3/9/2014,2014,9,3,21,9.8,15.4,4.6
4/9/2014,2014,9,4,24,5.2,14.6,0
5/9/2014,2014,9,5,24.4,7.7,16.1,0
6/9/2014,2014,9,6,25.8,9.4,17.6,0
7/9/2014,2014,9,7,30.5,7.8,19.2,0
8/9/2014,2014,9,8,28.4,16.2,22.3,0
9/9/2014,2014,9,9,21,10.6,15.8,0
10/9/2014,2014,9,10,18.4,10,14.2,0
11/9/2014,2014,9,11,20.3,2.1,11.2,0
12/9/2014,2014,9,12,20.7,0.1,10.4,0
13/09/2014,2014,9,13,23,6.7,14.9,0
14/09/2014,2014,9,14,23.4,6.7,15.1,0
15/09/2014,2014,9,15,24.4,5.4,14.9,0
16/09/2014,2014,9,16,25.1,5.8,15.5,0
17/09/2014,2014,9,17,22.3,9.6,16,0
18/09/2014,2014,9,18,20.6,15.9,18.3,4
19/09/2014,2014,9,19,27.5,12.5,20,0.4
20/09/2014,2014,9,20,24.3,9.5,16.9,0
21/09/2014,2014,9,21,25,8.1,16.6,0
22/09/2014,2014,9,22,21,8.8,14.9,1.4
23/09/2014,2014,9,23,20.9,11.1,16,2.6
24/09/2014,2014,9,24,20.1,16.1,18.1,5
25/09/2014,2014,9,25,18.9,13.5,16.2,1.8
26/09/2014,2014,9,26,18.2,8.2,13.2,2.6
27/09/2014,2014,9,27,19.9,8.8,14.4,0
28/09/2014,2014,9,28,20,8,14,0
29/09/2014,2014,9,29,22,4.7,13.4,0
30/09/2014,2014,9,30,18.2,6.1,12.2,2.8
1/10/2014,2014,10,1,19.5,2.5,11,0
2/10/2014,2014,10,2,17.5,6.8,12.2,0
3/10/2014,2014,10,3,18.3,1.7,10,0
4/10/2014,2014,10,4,19,7.5,13.3,0
5/10/2014,2014,10,5,19.1,4.5,11.8,0
6/10/2014,2014,10,6,20.4,7.8,14.1,0
7/10/2014,2014,10,7,21.4,7.8,14.6,0
8/10/2014,2014,10,8,20.5,8.9,14.7,0
9/10/2014,2014,10,9,19.3,6.1,12.7,0
10/10/2014,2014,10,10,22.3,2.9,12.6,0
11/10/2014,2014,10,11,19.1,9.7,14.4,0
12/10/2014,2014,10,12,18.6,4.3,11.5,1.2
13/10/2014,2014,10,13,20.2,6.5,13.4,0.4
14/10/2014,2014,10,14,18.6,9.7,14.2,2.2
15/10/2014,2014,10,15,13.5,8.4,11,7.4
16/10/2014,2014,10,16,14.2,5.7,10,0
17/10/2014,2014,10,17,14.4,5.3,9.9,0.2
18/10/2014,2014,10,18,16.2,12.4,14.3,0
19/10/2014,2014,10,19,20.8,10.3,15.6,0
20/10/2014,2014,10,20,15.8,9.3,12.6,8.4
21/10/2014,2014,10,21,16.6,11.6,14.1,0
22/10/2014,2014,10,22,14.2,10.6,12.4,9.6
23/10/2014,2014,10,23,15.6,7.5,11.6,5.2
24/10/2014,2014,10,24,12.4,1,6.7,0
25/10/2014,2014,10,25,13.6,6.2,9.9,4.4
26/10/2014,2014,10,26,14.3,6.3,10.3,0.4
27/10/2014,2014,10,27,12,4.4,8.2,0
28/10/2014,2014,10,28,10.5,8.1,9.3,1.4
29/10/2014,2014,10,29,13.8,9.5,11.7,0
